,dens,dens.w,gini,gini.w,kcomm,clust.w,dens.f,dens.f.w,gini.f,gini.f.w,kcomm.f,clust.f.w,dens.m,dens.m.w,gini.m,gini.m.w,eo.FF,eo.MM,eo.cross,eo.ck,eo.dk,eo.u,kinDegree,group,isPost,quarter,netID
347,0.022691706,1.64741784,0.379310345,0.422578053,10,0.099093656,0.039118065,1.361308677,0.282296651,0.393526921,9,0.077864294,0.011586453,0.101960784,0.549773756,0.723262032,1.742802394,0.552260574,0.790241281,10.38004402,4.709939148,0.537536292,0.200145402,groupV,1,4,groupV.1.4
348,0.022104851,1.750704225,0.386307768,0.439323793,10,0.047776553,0.039118065,1.57254623,0.269856459,0.406258183,8,0.046728972,0.010695187,0.089839572,0.612745098,0.735294118,1.845467477,0.483228002,0.764354067,10.83772626,4.172080773,0.534861982,0.200572139,groupV,1,4,groupV.1.4
349,0.020931142,3.265258216,0.359034268,0.39761396,7,0.056795132,0.036984353,2.884779516,0.233805668,0.294871795,7,0,0.00802139,0.096256684,0.722222222,0.742647059,1.817923186,0.350473056,0.836984996,8.130932897,4.886877828,0.620234183,0.162174359,groupV,1,4,groupV.1.4
350,0.023474178,1.835680751,0.377662037,0.417377096,11,0.177206145,0.039118065,1.423897582,0.277511962,0.361914401,9,0.210526316,0.010695187,0.089839572,0.571078431,0.724089636,1.692388849,0.489407388,0.844963696,11.21159691,5.026502909,0.496187346,0.216245604,groupV,1,4,groupV.1.4
351,0.024061033,2.135416667,0.38730804,0.409663537,9,0.135045872,0.042674253,1.899004267,0.250877193,0.336191603,8,0.106425703,0.010695187,0.106951872,0.637254902,0.719852941,1.823044097,0.513368984,0.763467492,9.449677265,5.13945803,0.561695226,0.189322472,groupV,1,4,groupV.1.4
352,0.024061033,2.039172535,0.362466125,0.400319567,10,0.086677368,0.042674253,1.685633001,0.260526316,0.369920053,7,0.066210046,0.009803922,0.093137255,0.63368984,0.73993808,1.694583265,0.510718849,0.834516014,9.598707245,4.583767684,0.571557576,0.187974051,groupV,1,4,groupV.1.4
353,0.02327856,1.670881049,0.391456583,0.417053904,11,0.08512514,0.041251778,1.384223627,0.277676951,0.428547279,8,0.083132306,0.010695187,0.09388,0.639705882,0.742367995,1.699729033,0.557177106,0.811543447,10.22629269,5.048699789,0.533976317,0.198743118,groupV,1,4,groupV.1.4
354,0.019953052,2.00528169,0.398148148,0.412175235,10,0.061588331,0.03485064,1.690256046,0.311493018,0.36950624,8,0.035634744,0.008912656,0.102495544,0.608823529,0.681585678,1.754612429,0.521350467,0.797236727,10.23382321,4.32261977,0.554161126,0.187852577,groupV,1,4,groupV.1.4
355,0.020539906,2.978286385,0.393518519,0.416858238,8,0.155118925,0.029871977,1.762446657,0.30764411,0.348795718,7,0.122270742,0.00802139,0.088235294,0.683006536,0.703208556,1.479413352,0.345638945,1.023273193,8.879913451,3.230309073,0.637754923,0.16860339,groupV,1,4,groupV.1.4
356,0.02327856,1.913497653,0.386087768,0.416159773,8,0.112806901,0.040540541,1.621621622,0.313019391,0.393157895,8,0.136915078,0.00802139,0.068983957,0.683006536,0.74623803,1.769268308,0.476677466,0.808659691,10.89191489,5.336470588,0.499908752,0.210174,groupV,1,4,groupV.1.4
357,0.022300469,1.962437746,0.365497076,0.408354838,11,0.127494472,0.036984353,1.553340228,0.230263158,0.336884584,9,0.090089979,0.010695187,0.096256471,0.571078431,0.673203555,1.735290577,0.465969671,0.831797012,10.72340681,4.840341176,0.520471406,0.204539801,groupV,1,4,groupV.1.4
358,0.024256651,2.086071987,0.379480287,0.411821705,10,0.147225368,0.041251778,1.742887624,0.282214156,0.355963874,8,0.093275488,0.008912656,0.07798574,0.6,0.723529412,1.786215224,0.463561746,0.805133559,9.463426917,4.962060564,0.566162485,0.181368047,groupV,1,4,groupV.1.4
359,0.022104851,3.514671362,0.382989184,0.427410901,9,0.107205624,0.041251778,3.382645804,0.258166969,0.319319641,7,0.057649667,0.00802139,0.104278075,0.663398693,0.694570136,1.875090582,0.372515387,0.796308196,10.76076803,4.648493544,0.524425651,0.194953659,groupV,1,4,groupV.1.4
360,0.022300469,1.570941631,0.414473684,0.440457557,12,0.150291527,0.03769559,1.298401615,0.305362463,0.403820385,8,0.123489786,0.008912656,0.069320588,0.644117647,0.765126311,1.77777985,0.503045237,0.792579247,10.49608754,4.918408928,0.527132295,0.202857731,groupV,1,4,groupV.1.4
361,0.022496088,1.867175274,0.364613527,0.410307898,9,0.082154267,0.03485064,1.367887624,0.32867884,0.407643312,8,0.062755798,0.012477718,0.131016043,0.62394958,0.717086835,1.719361086,0.576380388,0.792523033,11.06491394,4.612963657,0.513569706,0.205404459,groupV,1,4,groupV.1.4
362,0.022104851,1.577733764,0.39147001,0.425861062,12,0.114633528,0.036273115,1.246888336,0.302373581,0.391291866,10,0.086826347,0.008912656,0.065730838,0.644117647,0.751744766,1.751064365,0.470775542,0.821127455,10.72897485,5.12855615,0.512125485,0.205715636,groupV,1,4,groupV.1.4
363,0.02327856,1.690605438,0.388422035,0.430746797,10,0.107142857,0.038406828,1.325035562,0.322612086,0.396834477,9,0.120871398,0.011586453,0.102829768,0.615384615,0.724109362,1.727183475,0.556775613,0.796779333,11.28954672,5.248081841,0.486898815,0.214317754,groupV,1,4,groupV.1.4
364,0.022887324,2.052226461,0.4087132,0.398750783,9,0.102296539,0.035561878,1.493596728,0.343684211,0.348371212,9,0.065857865,0.012477718,0.149732371,0.62394958,0.673203181,1.70303639,0.609744995,0.786918325,10.72341082,3.630257287,0.554600534,0.199379506,groupV,1,4,groupV.1.4
365,0.024256651,1.821941072,0.368503584,0.405962731,12,0.12953992,0.042674253,1.564720626,0.282894737,0.372408567,9,0.140276153,0.00802139,0.069518663,0.617647059,0.743589769,1.774896022,0.525710028,0.784307098,10.52844667,5.659895631,0.50495774,0.202944752,groupV,1,4,groupV.1.4
366,0.024647887,1.76971831,0.392195767,0.42455896,11,0.129659643,0.042674253,1.493598862,0.280701754,0.404661654,8,0.104492188,0.009803922,0.074509804,0.63368984,0.761609907,1.77234851,0.482266546,0.804556862,10.63586626,4.574117647,0.53139302,0.199329143,groupV,1,4,groupV.1.4
367,0.024256651,2.098200313,0.353494624,0.392260758,9,0.144057623,0.039118065,1.652738265,0.257894737,0.335720959,7,0.128797084,0.009803922,0.085784314,0.622994652,0.723529412,1.77589028,0.460882198,0.811915031,10.93188971,4.736512356,0.515271475,0.209138462,groupV,1,4,groupV.1.4
368,0.023474178,1.896713615,0.37349537,0.418076183,11,0.078151546,0.039118065,1.588193457,0.266985646,0.365569095,8,0.085271318,0.010695187,0.08342246,0.600490196,0.728506787,1.826922806,0.439826336,0.79329001,9.644272089,5.257606491,0.550776102,0.186554187,groupV,1,4,groupV.1.4
369,0.022887324,1.693661972,0.403846154,0.412654842,11,0.101874099,0.042674253,1.557610242,0.264912281,0.373017304,10,0.093107618,0.010695187,0.096256684,0.600490196,0.727941176,1.793356657,0.554126319,0.761923688,10.38764209,4.438356164,0.544899803,0.198420205,groupV,1,4,groupV.1.4
370,0.02327856,1.725941129,0.408846872,0.416800427,12,0.11434511,0.041963016,1.534649587,0.309099019,0.372327346,8,0.141096002,0.008912656,0.076394207,0.673529412,0.737254907,1.793404267,0.526721941,0.773797052,9.909577767,5.062500326,0.545935159,0.190877764,groupV,1,4,groupV.1.4
371,0.022496088,2.440825509,0.385869565,0.425115207,9,0.148854962,0.03485064,1.707681366,0.302900107,0.378893663,7,0.11790393,0.010695187,0.117647059,0.625,0.685828877,1.641995136,0.461913798,0.88432181,11.81762918,4.278511405,0.493655778,0.211513265,groupV,1,4,groupV.1.4
372,0.022496088,2.039641755,0.389492754,0.411509751,9,0.112765959,0.03769559,1.620908122,0.285004965,0.35781362,9,0.058919609,0.012477718,0.124776934,0.613445378,0.697059571,1.724354184,0.502516378,0.821878731,11.11529642,4.727764955,0.508367532,0.207328773,groupV,1,4,groupV.1.4
373,0.021909233,1.580203443,0.386036706,0.429809359,11,0.122683372,0.038406828,1.373044097,0.315789474,0.401637836,8,0.139906729,0.010695187,0.090909091,0.674019608,0.73615917,1.802169952,0.536946589,0.764587838,10.21990775,5.064582476,0.533777297,0.199824825,groupV,1,4,groupV.1.4
374,0.023669797,1.692390454,0.367998163,0.427763209,10,0.094816998,0.040540541,1.429054054,0.263619575,0.406401642,7,0.07001321,0.010695187,0.086898396,0.571078431,0.717647059,1.792497687,0.517744288,0.77818853,10.85377999,4.730913642,0.518474721,0.206052837,groupV,1,4,groupV.1.4
375,0.019953052,3.012910798,0.38453159,0.400570272,10,0.105945946,0.035561878,2.560455192,0.272105263,0.322733918,8,0.048929664,0.005347594,0.042780749,0.745098039,0.779411765,1.733648602,0.241385416,0.930207287,9.191489362,3.176470588,0.627125674,0.183188889,groupV,1,4,groupV.1.4
376,0.021517997,2.259389671,0.368686869,0.396957672,8,0.048245614,0.036273115,1.831792319,0.285861713,0.375977071,7,0.049079755,0.008912656,0.08912656,0.658823529,0.752941176,1.74866897,0.433919022,0.838434321,10.64756688,4.9062318,0.521569867,0.206135644,groupV,1,4,groupV.1.4
377,0.022496088,1.754694836,0.386352657,0.422400285,10,0.127946128,0.041251778,1.575817923,0.27722323,0.36194544,8,0.191616766,0.011586453,0.101960784,0.588235294,0.721256684,1.780632454,0.514027149,0.786258633,10.25019494,4.590083154,0.54597927,0.194943979,groupV,1,4,groupV.1.4
378,0.021322379,2.185543818,0.365825688,0.410772358,11,0.124624625,0.035561878,1.849217639,0.238421053,0.33097166,8,0.079254079,0.010695187,0.106951872,0.600490196,0.65,1.84452694,0.444502413,0.781680888,11.93126023,5.131221719,0.465175637,0.218983654,groupV,1,4,groupV.1.4
379,0.023669797,1.672663099,0.379820937,0.436146275,12,0.09144602,0.039118065,1.360437127,0.29569378,0.40423779,8,0.121365397,0.012477718,0.101208021,0.590336134,0.755036925,1.789339217,0.522954366,0.777644838,10.21930162,4.384145603,0.552992015,0.19690938,groupV,1,4,groupV.1.4
380,0.023474178,1.727031221,0.374421296,0.421385834,10,0.080562373,0.039829303,1.439546913,0.274906015,0.393071967,9,0.083273472,0.009803922,0.079832059,0.663101604,0.779153311,1.786153805,0.504272984,0.78748973,10.57203451,4.97185371,0.522663917,0.200573564,groupV,1,4,groupV.1.4
381,0.022887324,1.804286479,0.384496676,0.42468247,11,0.11969331,0.038406828,1.446658848,0.307017544,0.378784057,8,0.110918546,0.012477718,0.122697647,0.554621849,0.693917865,1.737211657,0.568314276,0.786312613,11.34700257,4.216552401,0.513752051,0.213005128,groupV,1,4,groupV.1.4
382,0.023865415,1.789908013,0.403574681,0.418544494,12,0.131088999,0.038406828,1.4210534,0.338693957,0.394126722,9,0.082429572,0.008912656,0.076394118,0.567647059,0.741666869,1.793683267,0.52070175,0.776259274,10.54003663,4.856690411,0.527159523,0.202873891,groupV,1,4,groupV.1.4
383,0.023082942,1.682169405,0.404072505,0.428459119,12,0.069295102,0.041251778,1.448968706,0.294010889,0.396328901,8,0.051013734,0.008912656,0.071301248,0.658823529,0.753676471,1.752440533,0.50016052,0.807619392,9.911107746,5.154699602,0.543275114,0.195854448,groupV,1,4,groupV.1.4
384,0.023082942,1.719679186,0.393126177,0.428178598,10,0.09927076,0.038406828,1.392247511,0.323586745,0.408439201,9,0.105263158,0.00802139,0.063168449,0.653594771,0.746498599,1.769119879,0.481606431,0.806600245,10.459281,4.731845842,0.533829145,0.200552414,groupV,1,4,groupV.1.4
385,0.022104851,1.779440532,0.383112094,0.422230849,10,0.123569794,0.040540541,1.601351351,0.22345337,0.344936709,8,0.080301129,0.009803922,0.088235294,0.580213904,0.729575163,1.784048841,0.5093832,0.786416168,10.64583894,4.825018615,0.523927778,0.201116456,groupV,1,4,groupV.1.4
386,0.026212833,1.811306729,0.367848259,0.433791606,10,0.092682054,0.049786629,1.717638691,0.211278195,0.402364607,8,0.102202643,0.011586453,0.091532977,0.613122172,0.747207744,1.815292328,0.520891214,0.764419135,10.1506013,4.971867008,0.539094368,0.196968116,groupV,1,4,groupV.1.4
387,0.021713615,1.867367201,0.386511512,0.410153267,9,0.120750346,0.036273115,1.463012624,0.267801858,0.378861107,9,0.115732448,0.008912656,0.07724287,0.608823529,0.740951029,1.705183612,0.459146897,0.851141263,9.799202268,4.410309083,0.56863292,0.19138614,groupV,1,4,groupV.1.4
388,0.024843505,1.819093394,0.386154856,0.425982395,10,0.103350852,0.043385491,1.547412945,0.305867127,0.402197559,8,0.146709925,0.011586453,0.102990588,0.576923077,0.720956574,1.771026725,0.553099048,0.77451985,10.90952883,4.74986669,0.515766634,0.202222499,groupV,1,4,groupV.1.4
389,0.023474178,1.671361502,0.403703704,0.43650515,12,0.109246831,0.039829303,1.378093883,0.313909774,0.40835108,10,0.140932642,0.012477718,0.107308378,0.621848739,0.740082079,1.766857928,0.550321456,0.777994225,10.75882425,4.51683101,0.528214853,0.203563584,groupV,1,4,groupV.1.4
390,0.024256651,1.676134585,0.358646953,0.425068339,11,0.097352342,0.039829303,1.33428165,0.261278195,0.403299293,7,0.081986143,0.011586453,0.08573975,0.590497738,0.7563593,1.762675159,0.487923416,0.80736403,10.20666878,5.120280948,0.532722534,0.200494328,groupV,1,4,groupV.1.4
391,0.022300469,2.408450704,0.369883041,0.389853395,10,0.119646499,0.036273115,1.886201991,0.27244582,0.319331984,8,0.128205128,0.011586453,0.133244207,0.576923077,0.625319693,1.750592698,0.485145573,0.815144479,8.484451718,6.230769231,0.568548001,0.1704375,groupV,1,4,groupV.1.4
392,0.02327856,1.811849957,0.360760971,0.408606651,12,0.106519809,0.041251778,1.560694196,0.259528131,0.396011232,8,0.111465097,0.009803922,0.080065392,0.609625668,0.766506278,1.7673174,0.478053917,0.809123545,10.56817517,4.533821534,0.535168673,0.202001126,groupV,1,4,groupV.1.4
393,0.021909233,1.834898279,0.360863095,0.418656716,10,0.105601469,0.040540541,1.722972973,0.263157895,0.365325077,8,0.069119287,0.010695187,0.101604278,0.625,0.73993808,1.845056368,0.516816985,0.749993069,10.21877347,4.260207612,0.556508161,0.196288235,groupV,1,4,groupV.1.4
394,0.025039124,1.871674491,0.356987847,0.428256224,10,0.099454744,0.041963016,1.484441679,0.263603925,0.406267435,7,0.152380952,0.011586453,0.097036542,0.518099548,0.726953468,1.720643016,0.510471626,0.820443791,11.10773626,4.444813968,0.516642655,0.211127915,groupV,1,4,groupV.1.4
395,0.022887324,2.120888662,0.39339981,0.421762952,9,0.075112682,0.038406828,1.792316842,0.294834308,0.376504301,7,0.052558729,0.008912656,0.074271925,0.697058824,0.76352995,1.831002837,0.409725197,0.804140224,10.43891818,4.900828901,0.529857041,0.198452317,groupV,1,4,groupV.1.4
396,0.022104851,1.790492958,0.41039823,0.430384088,9,0.146757679,0.039829303,1.573257468,0.309210526,0.385576282,7,0.138702461,0.010695187,0.104278075,0.612745098,0.693815988,1.773036194,0.548425431,0.775455796,11.34392674,3.860014892,0.523927778,0.206693671,groupV,1,4,groupV.1.4
397,0.023669797,2.61551252,0.375918274,0.382478632,9,0.108776267,0.039829303,1.991465149,0.26362782,0.317368421,7,0.164122137,0.00802139,0.080213904,0.617647059,0.741176471,1.645179354,0.412321243,0.90412283,9.099574468,4.955294118,0.580539195,0.183826,groupV,1,4,groupV.1.4
398,0.023082942,2.64299687,0.396186441,0.425218341,10,0.143352601,0.041251778,2.392603129,0.272232305,0.343012704,8,0.09375,0.00802139,0.080213904,0.683006536,0.722058824,1.841738774,0.397917007,0.803425852,10.69699193,3.286004057,0.565339893,0.198611207,groupV,1,4,groupV.1.4
399,0.025821596,1.916533099,0.375105219,0.432364774,13,0.084407088,0.045519203,1.669034879,0.262335526,0.410526814,8,0.066762,0.012477718,0.11229934,0.527310924,0.733479181,1.796151833,0.552467554,0.761123037,10.9462485,4.735830421,0.514730889,0.210951811,groupV,1,4,groupV.1.4
400,0.022887324,1.73616831,0.3665717,0.418183329,12,0.092450794,0.039118065,1.458546017,0.289473684,0.398971148,8,0.123741108,0.008912656,0.075120945,0.632352941,0.765204153,1.787110815,0.506238392,0.786115603,10.77621514,4.965521119,0.514881933,0.205294836,groupV,1,4,groupV.1.4
401,0.022691706,1.659330986,0.427322797,0.429582146,12,0.104505341,0.039118065,1.364242532,0.327751196,0.403603094,9,0.123056995,0.011586453,0.102829768,0.649321267,0.734051367,1.734019039,0.5529686,0.794713027,10.9704873,4.918406072,0.508636491,0.205695699,groupV,1,4,groupV.1.4
402,0.022496088,1.88404734,0.371376812,0.404519071,11,0.129662522,0.036273115,1.405583215,0.255933953,0.369949066,8,0.061946903,0.012477718,0.124777184,0.602941176,0.685294118,1.682257277,0.544017879,0.826764013,10.67398765,4.918406072,0.520196412,0.202095484,groupV,1,4,groupV.1.4
403,0.023474178,2.007042254,0.37962963,0.405701754,9,0.109477124,0.038406828,1.58428165,0.273879142,0.356778309,7,0.09947644,0.009803922,0.088235294,0.622994652,0.717320261,1.754136408,0.479594709,0.815626528,9.35860735,5.082352941,0.566856453,0.18860303,groupV,1,4,groupV.1.4
404,0.023082942,2.008215962,0.38029661,0.416706577,10,0.08713355,0.042674253,1.888335704,0.261842105,0.341361879,8,0.065400844,0.007130125,0.057040998,0.672794118,0.775735294,1.84926669,0.418956297,0.790194299,10.74936891,4.73778664,0.522351651,0.203346893,groupV,1,4,groupV.1.4
405,0.024061033,1.732391238,0.379855465,0.411844542,11,0.11315854,0.044807966,1.608105469,0.245196324,0.374124653,7,0.130410976,0.009803922,0.080609902,0.622994652,0.759539245,1.812312611,0.520301216,0.766296635,10.15902184,5.192495892,0.532543437,0.193557663,groupV,1,4,groupV.1.4
406,0.023082942,1.644016072,0.378060264,0.423275502,11,0.104742609,0.040540541,1.382881216,0.264542936,0.395594605,8,0.062695835,0.009803922,0.081699412,0.580213904,0.730980509,1.741349599,0.533092034,0.799354954,10.41902263,5.090630316,0.525279557,0.201191307,groupV,1,4,groupV.1.4
407,0.022496088,1.683460299,0.404710145,0.416016699,10,0.121116074,0.03769559,1.382173656,0.309334657,0.393420519,8,0.093722402,0.008912656,0.072786809,0.561764706,0.71728626,1.781483084,0.497218917,0.793094102,10.15240303,4.678068062,0.547310447,0.193773362,groupV,1,4,groupV.1.4
408,0.02327856,1.88556338,0.381302521,0.414471879,11,0.127659574,0.038406828,1.436415363,0.294834308,0.426540951,9,0.104347826,0.009803922,0.092156863,0.671122995,0.732790989,1.67877351,0.528738364,0.835294118,10.46945045,3.872916011,0.557657971,0.206156684,groupV,1,4,groupV.1.4
409,0.020539906,2.095070423,0.398015873,0.419798475,9,0.056060606,0.036273115,1.831792319,0.30495356,0.375977071,7,0.063366337,0.00802139,0.076203209,0.653594771,0.741486068,1.80010041,0.424347279,0.814605718,10.92058142,3.774024461,0.542858433,0.201915842,groupV,1,4,groupV.1.4
410,0.024843505,2.161384977,0.384295713,0.403017241,11,0.128937729,0.046941679,2.065433855,0.259569378,0.349282297,8,0.155066079,0.010695187,0.106951872,0.600490196,0.711764706,1.838818855,0.523695372,0.750400342,10.34042553,4.548128342,0.543644659,0.195373864,groupV,1,4,groupV.1.4
411,0.022691706,1.631533646,0.377873563,0.429937413,11,0.110245656,0.039829303,1.46970128,0.29887218,0.394237627,8,0.143569292,0.010695187,0.086631016,0.610294118,0.746187364,1.865962881,0.513279733,0.740153378,10.23767514,4.958393113,0.536079554,0.199738753,groupV,1,4,groupV.1.4
412,0.019170579,1.734937402,0.376558957,0.412139349,11,0.039215686,0.030583215,1.299786629,0.283965728,0.372755418,8,0.071895425,0.007130125,0.060606061,0.672794118,0.757785467,1.707441667,0.427925665,0.863469203,10.70538173,4.484429066,0.531212336,0.203708235,groupV,1,4,groupV.1.4
413,0.023474178,1.711004225,0.404861111,0.435742781,11,0.121187314,0.040540541,1.441439595,0.277931671,0.412664732,9,0.120022503,0.010695187,0.07843123,0.571078431,0.752228787,1.773583974,0.458392965,0.814250784,10.85744521,4.883823831,0.514019133,0.206967802,groupV,1,4,groupV.1.4
414,0.022496088,1.636590376,0.400845411,0.429720313,11,0.140594059,0.041251778,1.495376956,0.294010889,0.404174229,8,0.136566688,0.008912656,0.07241533,0.644117647,0.742081448,1.811676028,0.508848338,0.771615971,9.983859134,4.60040568,0.556072026,0.194269655,groupV,1,4,groupV.1.4
415,0.023474178,2.570422535,0.366319444,0.400304414,10,0.086847074,0.035561878,1.778093883,0.28,0.365526316,7,0.053215078,0.013368984,0.173796791,0.611764706,0.641402715,1.660203823,0.540912754,0.840111964,11.30553191,4.192941176,0.51603484,0.220634,groupV,1,4,groupV.1.4
416,0.024452269,1.733390796,0.361666667,0.4182779,11,0.103181513,0.041251778,1.388807525,0.284482759,0.394563564,9,0.095120472,0.012477718,0.109526292,0.588235294,0.733061032,1.726742563,0.564162061,0.793811968,10.92060526,4.403025885,0.525117107,0.206163726,groupV,1,4,groupV.1.4
417,0.024647887,1.791901408,0.355820106,0.422302461,12,0.101361573,0.041963016,1.477098151,0.234611954,0.392419258,9,0.067778375,0.009803922,0.078431373,0.684491979,0.766544118,1.760409798,0.501364482,0.8027604,10.88878143,4.656417112,0.519211191,0.204939205,groupV,1,4,groupV.1.4
418,0.023669797,1.842301927,0.372359963,0.395401552,11,0.096482876,0.042674253,1.607399573,0.230701754,0.33488484,7,0.125335559,0.012477718,0.114379251,0.577731092,0.719250686,1.75953197,0.536591486,0.787942106,9.516835815,5.397186636,0.551807857,0.182774125,groupV,1,4,groupV.1.4
419,0.022496088,2.395833333,0.384903382,0.420187793,10,0.107722258,0.042674253,2.304409673,0.25745614,0.31505848,7,0.071544715,0.005347594,0.045454545,0.745098039,0.790657439,1.843527738,0.363636364,0.817337461,9.70212766,4.235294118,0.577353795,0.183644444,groupV,1,4,groupV.1.4
420,0.021517997,1.699921753,0.408712121,0.424964838,11,0.149077491,0.034139403,1.290469417,0.360745614,0.423698134,8,0.145985401,0.008912656,0.071301248,0.644117647,0.747058824,1.739683454,0.461382251,0.831398675,10.50455927,4.43697479,0.540380399,0.202649735,groupV,1,4,groupV.1.4
421,0.02327856,2.455888106,0.381652661,0.399486572,10,0.139715395,0.044096728,2.425320057,0.223684211,0.305023923,7,0.137161085,0.008912656,0.093582888,0.697058824,0.733893557,1.895464934,0.453455661,0.750077033,10.0270793,4.15828877,0.566856453,0.19014,groupV,1,4,groupV.1.4
422,0.023669797,1.790028365,0.395316804,0.436616162,10,0.080071174,0.046941679,1.871799431,0.251196172,0.380877743,8,0.079918033,0.009803922,0.075980392,0.590909091,0.753320683,1.917082633,0.466911212,0.732471919,10.63216168,4.779642264,0.525740825,0.196384953,groupV,1,4,groupV.1.4
423,0.02327856,1.690605438,0.398225957,0.427161025,11,0.108685555,0.039829303,1.40398293,0.264097744,0.391004106,8,0.120077469,0.009803922,0.080882353,0.64973262,0.747771836,1.764730942,0.517566063,0.793374293,10.95156179,4.730913642,0.514662407,0.207908511,groupV,1,4,groupV.1.4
424,0.022300469,1.999605047,0.358918129,0.397202069,9,0.09647052,0.035561878,1.505450213,0.282105263,0.351016186,7,0.076775393,0.010695187,0.114081818,0.600490196,0.708640124,1.716552222,0.541995668,0.808981593,11.07321775,4.502083093,0.51637324,0.204443372,groupV,1,4,groupV.1.4
425,0.023474178,1.719483568,0.36875,0.413822526,11,0.09244314,0.041251778,1.464438122,0.303085299,0.37879911,9,0.134020619,0.011586453,0.099933155,0.576923077,0.752770673,1.762082542,0.536474969,0.786604888,11.26281091,4.966031483,0.495896157,0.207497535,groupV,1,4,groupV.1.4
426,0.023474178,2.048122066,0.359259259,0.405444126,9,0.102439024,0.038406828,1.574679943,0.246588694,0.382862644,8,0.090452261,0.010695187,0.101604278,0.625,0.715170279,1.708535258,0.496085071,0.833278629,11.09704203,4.880918221,0.504759689,0.215867683,groupV,1,4,groupV.1.4
427,0.023082942,1.646581049,0.389830508,0.428175952,11,0.114608164,0.039118065,1.303934211,0.281818182,0.414123051,8,0.127687221,0.010695187,0.090314866,0.600490196,0.751935454,1.698994156,0.539357711,0.819680675,10.47830284,4.955295261,0.52678534,0.200448708,groupV,1,4,groupV.1.4
428,0.024061033,2.045187793,0.370822042,0.401102941,10,0.074827166,0.039118065,1.535384068,0.274641148,0.365403956,9,0.084321476,0.012477718,0.134135472,0.537815126,0.676470588,1.678905531,0.576218937,0.814605718,9.835479062,6.069689022,0.520417302,0.19612293,groupV,1,4,groupV.1.4
429,0.024452269,1.758118153,0.405444444,0.438687993,12,0.11059413,0.042674253,1.540540541,0.277631579,0.406691938,8,0.076502732,0.010695187,0.088770053,0.639705882,0.750885897,1.825508401,0.525953307,0.756662375,10.61731597,5.173863451,0.515200989,0.207368144,groupV,1,4,groupV.1.4
430,0.020931142,1.666118936,0.420950156,0.421831379,9,0.102056359,0.036984353,1.442389758,0.349190283,0.378812416,8,0.132424537,0.006238859,0.051158645,0.726890756,0.788378766,1.781382017,0.469352108,0.805249156,10.88837971,4.104977376,0.534779696,0.204989744,groupV,1,4,groupV.1.4
431,0.021713615,1.663262911,0.375,0.418008413,9,0.115323855,0.039118065,1.447368421,0.272727273,0.372830725,7,0.117894737,0.009803922,0.08627451,0.505347594,0.703208556,1.756218222,0.523421901,0.795463548,9.837377803,4.944992051,0.5520643,0.188415676,groupV,1,4,groupV.1.4
432,0.024061033,1.73239605,0.367886179,0.429122108,12,0.093275392,0.040540541,1.430503378,0.281163435,0.401128717,8,0.085608582,0.013368984,0.118411096,0.564705882,0.70635628,1.781853353,0.560478644,0.765424593,10.60556284,4.938315192,0.522302638,0.203976455,groupV,1,4,groupV.1.4
433,0.023865415,2.058392019,0.349385246,0.379750403,10,0.098591549,0.039118065,1.574502134,0.250717703,0.33491337,8,0.065019506,0.010695187,0.098930481,0.612745098,0.724165342,1.696728307,0.488630551,0.84293983,9.762389322,4.735111436,0.560907435,0.192310559,groupV,1,4,groupV.1.4
434,0.022300469,1.84536385,0.382066277,0.416414904,10,0.098245614,0.035561878,1.37802276,0.273684211,0.396604414,6,0.108187135,0.011586453,0.112967914,0.613122172,0.694570136,1.70258667,0.53682731,0.818824652,10.49608785,4.180645161,0.54794022,0.195576774,groupV,1,4,groupV.1.4
435,0.02327856,1.755869675,0.365079365,0.411984223,11,0.11164522,0.040540541,1.505792838,0.272391505,0.387044189,8,0.109040785,0.011586453,0.110898806,0.549773756,0.705004587,1.790379327,0.578146898,0.753113718,10.49950183,4.544801156,0.537536437,0.198597568,groupV,1,4,groupV.1.4
436,0.009663866,0.425210857,0.526811594,0.583522388,12,0.088988615,0.017142857,0.2204088,0.440952381,0.487109662,8,0.18855119,0.001242236,0.001774621,0.854761905,0.888570389,1.703155812,0.095990695,1.377661886,19.42380891,3.461570769,0.260935169,0.308349141,groupV,0,1,groupV.0.1
437,0.01022409,0.507798429,0.512557078,0.574719515,12,0.089068638,0.01755102,0.242790637,0.40744186,0.495660769,10,0.204544607,0.001449275,0.003140116,0.826530612,0.879120063,1.623397907,0.128976072,1.382817243,19.99098587,2.085292774,0.282942852,0.328003423,groupV,0,1,groupV.0.1
438,0.009383754,0.788233793,0.55068408,0.607903892,12,0.111873352,0.017959184,0.490883216,0.412727273,0.470732532,7,0.160305543,0.001035197,0.002070383,0.857142857,0.876190952,1.896597857,0.070393157,1.327619472,19.15089532,2.110677968,0.312425711,0.307125999,groupV,0,1,groupV.0.1
439,0.010014006,0.342478992,0.52027972,0.592080897,13,0.112619808,0.017142857,0.171428571,0.377619048,0.5148,7,0.140350877,0.001242236,0.001987578,0.854761905,0.914285714,1.704260652,0.138316807,1.348070175,18.66666667,2.423076923,0.320237213,0.295539,groupV,0,1,groupV.0.1
